trade_id,timestamp,symbol,side,quantity,price,fees,strategy,account,fill_id
1576,1700000004111001036,MSFT,Sell,8580,376.29,322.86,momentum,acc2,fill_00001576
1577,1700000004112286157,MSFT,Buy,790,377.52,29.82,stat_arb,acc3,fill_00001577
1578,1700000004115879969,TSLA,Buy,4820,249.66,120.34,market_making,acc2,fill_00001578
1579,1700000004119432069,UNH,Sell,8010,502.74,402.69,stat_arb,acc2,fill_00001579
1580,1700000004120465441,TSLA,Buy,9030,245.74,221.9,momentum,acc3,fill_00001580
1581,1700000004121910544,AAPL,Sell,8530,171.28,146.1,vol_arb,acc3,fill_00001581
1582,1700000004125821459,PFE,Sell,9420,27.57,25.97,momentum,acc2,fill_00001582
1583,1700000004127236798,V,Buy,5350,267.98,143.37,vol_arb,acc1,fill_00001583
1584,1700000004129114044,JNJ,Buy,2250,150.51,33.86,macro,acc3,fill_00001584
1585,1700000004129861722,HD,Sell,3210,358.15,114.97,vol_arb,acc2,fill_00001585
1586,1700000004131344368,GOOG,Sell,6630,138.03,91.51,stat_arb,acc1,fill_00001586
1587,1700000004134486929,KO,Sell,290,60.44,1.75,momentum,acc2,fill_00001587
1588,1700000004135952262,PFE,Buy,670,28.02,1.88,market_making,acc1,fill_00001588
1589,1700000004140680184,META,Buy,2470,351.01,86.7,market_making,acc1,fill_00001589
1590,1700000004145562720,ABBV,Buy,5780,158.55,91.64,stat_arb,acc2,fill_00001590
1591,1700000004146444629,WMT,Buy,3660,164.68,60.27,market_making,acc2,fill_00001591
1592,1700000004150740745,META,Sell,7700,344.92,265.59,momentum,acc3,fill_00001592
1593,1700000004151657626,UNH,Sell,9190,526.19,483.57,macro,acc1,fill_00001593
1594,1700000004155970192,TSLA,Buy,6020,251.62,151.48,stat_arb,acc2,fill_00001594
1595,1700000004157422628,TSLA,Sell,810,244.54,19.81,stat_arb,acc3,fill_00001595
1596,1700000004159465178,META,Buy,7880,345.64,272.36,macro,acc3,fill_00001596
1597,1700000004163954828,UNH,Sell,8050,487.68,392.58,momentum,acc2,fill_00001597
1598,1700000004166494584,MA,Sell,410,431.2,17.68,vol_arb,acc1,fill_00001598
1599,1700000004168346298,KO,Buy,9820,58.69,57.63,momentum,acc3,fill_00001599
1600,1700000004172619821,AMZN,Buy,1470,180.32,26.51,stat_arb,acc2,fill_00001600
1601,1700000004173509306,HD,Sell,1740,344.01,59.86,market_making,acc1,fill_00001601
1602,1700000004174181088,V,Sell,3620,272.87,98.78,vol_arb,acc2,fill_00001602
1603,1700000004178251088,V,Sell,6660,271.8,181.02,momentum,acc1,fill_00001603
1604,1700000004183121969,BAC,Buy,3730,35.45,13.22,macro,acc3,fill_00001604
1605,1700000004184303967,HD,Sell,5250,344.51,180.87,macro,acc2,fill_00001605
1606,1700000004187538648,MSFT,Sell,5190,365.19,189.53,stat_arb,acc3,fill_00001606
1607,1700000004188117290,JPM,Buy,1590,182.28,28.98,stat_arb,acc2,fill_00001607
1608,1700000004191369910,NVDA,Sell,8750,458.0,400.75,vol_arb,acc3,fill_00001608
1609,1700000004192254271,MA,Sell,4800,423.69,203.37,macro,acc2,fill_00001609
1610,1700000004193269627,MSFT,Buy,7500,394.96,296.22,vol_arb,acc2,fill_00001610
1611,1700000004195042911,JNJ,Sell,670,159.94,10.72,market_making,acc2,fill_00001611
1612,1700000004199222249,META,Sell,1180,349.65,41.26,momentum,acc2,fill_00001612
1613,1700000004200542907,META,Sell,5820,351.92,204.82,stat_arb,acc3,fill_00001613
1614,1700000004203832967,GOOG,Sell,8090,137.13,110.94,stat_arb,acc1,fill_00001614
1615,1700000004204125424,PG,Sell,2590,156.49,40.53,momentum,acc1,fill_00001615
1616,1700000004205414407,MSFT,Sell,4150,393.47,163.29,vol_arb,acc2,fill_00001616
1617,1700000004209916563,META,Sell,1890,356.99,67.47,stat_arb,acc1,fill_00001617
1618,1700000004213611369,UNH,Sell,1690,527.87,89.21,vol_arb,acc2,fill_00001618
1619,1700000004218203521,NVDA,Sell,3640,470.36,171.21,macro,acc2,fill_00001619
1620,1700000004218386832,PFE,Buy,800,27.87,2.23,momentum,acc2,fill_00001620
1621,1700000004221141954,AAPL,Buy,9190,170.47,156.66,vol_arb,acc1,fill_00001621
1622,1700000004225431607,UNH,Buy,8120,530.43,430.71,macro,acc3,fill_00001622
1623,1700000004225562450,HD,Buy,6500,348.66,226.63,vol_arb,acc3,fill_00001623
1624,1700000004230514228,AMZN,Buy,2240,179.94,40.31,macro,acc1,fill_00001624
1625,1700000004233781402,META,Sell,2150,345.49,74.28,momentum,acc3,fill_00001625
1626,1700000004238720256,AAPL,Sell,8340,173.05,144.32,market_making,acc3,fill_00001626
1627,1700000004239866695,BAC,Sell,4240,35.45,15.03,vol_arb,acc2,fill_00001627
1628,1700000004242921256,PFE,Sell,5360,28.5,15.28,momentum,acc2,fill_00001628
1629,1700000004246614798,MA,Buy,5670,418.77,237.44,macro,acc1,fill_00001629
1630,1700000004251267823,PG,Sell,2920,157.66,46.04,vol_arb,acc3,fill_00001630
1631,1700000004253743882,KO,Buy,900,58.48,5.26,stat_arb,acc1,fill_00001631
1632,1700000004253981677,KO,Sell,1070,58.0,6.21,macro,acc1,fill_00001632
1633,1700000004257807085,XOM,Buy,6840,105.08,71.87,market_making,acc2,fill_00001633
1634,1700000004259684388,JPM,Sell,5650,178.26,100.72,vol_arb,acc1,fill_00001634
1635,1700000004262725548,HD,Sell,9300,353.14,328.42,vol_arb,acc1,fill_00001635
1636,1700000004265968287,JPM,Sell,2750,182.05,50.06,vol_arb,acc3,fill_00001636
1637,1700000004268094592,AAPL,Sell,340,173.12,5.89,stat_arb,acc1,fill_00001637
1638,1700000004269481197,MA,Sell,3440,425.25,146.29,vol_arb,acc1,fill_00001638
1639,1700000004274243078,JNJ,Buy,6320,158.55,100.2,vol_arb,acc1,fill_00001639
1640,1700000004279190465,PG,Buy,9620,149.41,143.73,momentum,acc2,fill_00001640
1641,1700000004281959090,XOM,Buy,4480,100.63,45.08,momentum,acc1,fill_00001641
1642,1700000004283118825,XOM,Buy,6470,103.15,66.74,market_making,acc3,fill_00001642
1643,1700000004284553059,UNH,Buy,960,515.18,49.46,stat_arb,acc1,fill_00001643
1644,1700000004288322412,AAPL,Buy,290,171.77,4.98,stat_arb,acc3,fill_00001644
1645,1700000004291630256,AAPL,Buy,4650,172.04,80.0,market_making,acc1,fill_00001645
1646,1700000004293741188,JPM,Sell,1990,177.37,35.3,vol_arb,acc2,fill_00001646
1647,1700000004294275288,V,Buy,9580,269.11,257.81,momentum,acc3,fill_00001647
1648,1700000004294569407,ABBV,Buy,1140,150.96,17.21,stat_arb,acc1,fill_00001648
1649,1700000004297038878,V,Buy,960,271.85,26.1,stat_arb,acc2,fill_00001649
1650,1700000004300170498,META,Sell,1040,348.53,36.25,stat_arb,acc2,fill_00001650
1651,1700000004300910655,META,Sell,3850,350.08,134.78,market_making,acc3,fill_00001651
1652,1700000004304792898,NVDA,Buy,3060,455.64,139.43,macro,acc3,fill_00001652
1653,1700000004305156723,AMZN,Sell,3560,180.14,64.13,vol_arb,acc3,fill_00001653
1654,1700000004309840952,AAPL,Buy,5350,174.58,93.4,momentum,acc3,fill_00001654
1655,1700000004310188879,PFE,Buy,5310,26.72,14.19,macro,acc1,fill_00001655
1656,1700000004312103389,MA,Buy,9210,421.54,388.24,momentum,acc1,fill_00001656
1657,1700000004313265221,V,Sell,4940,274.71,135.71,momentum,acc1,fill_00001657
1658,1700000004316289098,PFE,Sell,4790,27.98,13.4,macro,acc2,fill_00001658
1659,1700000004318008554,V,Buy,2030,263.68,53.53,market_making,acc2,fill_00001659
1660,1700000004318971696,ABBV,Sell,1700,157.1,26.71,vol_arb,acc2,fill_00001660
1661,1700000004322814338,PG,Sell,8360,147.61,123.4,market_making,acc3,fill_00001661
1662,1700000004323816609,KO,Sell,4400,60.35,26.55,stat_arb,acc2,fill_00001662
1663,1700000004325319595,GOOG,Sell,6010,142.48,85.63,vol_arb,acc2,fill_00001663
1664,1700000004329869736,MA,Sell,310,431.49,13.38,vol_arb,acc1,fill_00001664
1665,1700000004332970714,JPM,Buy,2210,184.32,40.73,market_making,acc2,fill_00001665
1666,1700000004334287394,UNH,Buy,100,519.36,5.19,market_making,acc1,fill_00001666
1667,1700000004338291256,ABBV,Sell,9210,155.42,143.14,momentum,acc3,fill_00001667
1668,1700000004338946876,JNJ,Sell,6170,155.51,95.95,macro,acc2,fill_00001668
1669,1700000004339674546,ABBV,Sell,6990,157.11,109.82,vol_arb,acc2,fill_00001669
1670,1700000004342459919,META,Buy,510,352.68,17.99,market_making,acc2,fill_00001670
1671,1700000004343560336,AMZN,Sell,1760,176.0,30.98,macro,acc2,fill_00001671
1672,1700000004346871977,JPM,Buy,2920,186.26,54.39,macro,acc1,fill_00001672
1673,1700000004350845600,WMT,Buy,8620,165.65,142.79,vol_arb,acc1,fill_00001673
1674,1700000004355420645,XOM,Buy,3460,104.51,36.16,stat_arb,acc2,fill_00001674
1675,1700000004358045601,V,Sell,7720,268.38,207.19,market_making,acc2,fill_00001675
1676,1700000004358814736,PFE,Sell,5060,27.57,13.95,vol_arb,acc2,fill_00001676
1677,1700000004359933221,MA,Buy,300,414.55,12.44,momentum,acc1,fill_00001677
1678,1700000004360120429,TSLA,Buy,3310,255.17,84.46,momentum,acc1,fill_00001678
1679,1700000004360958766,META,Sell,8360,341.41,285.42,macro,acc1,fill_00001679
1680,1700000004361499092,V,Buy,1140,274.39,31.28,market_making,acc2,fill_00001680
1681,1700000004364783042,V,Buy,9480,271.37,257.26,momentum,acc3,fill_00001681
1682,1700000004368747621,AMZN,Buy,3270,183.89,60.13,vol_arb,acc3,fill_00001682
1683,1700000004372595481,AMZN,Buy,5920,175.41,103.84,vol_arb,acc3,fill_00001683
1684,1700000004376806769,V,Sell,7920,269.54,213.48,market_making,acc2,fill_00001684
1685,1700000004377601297,MA,Buy,6760,414.03,279.88,momentum,acc3,fill_00001685
1686,1700000004378355748,MSFT,Sell,620,382.65,23.72,vol_arb,acc2,fill_00001686
1687,1700000004380032113,BAC,Buy,3490,36.01,12.57,momentum,acc3,fill_00001687
1688,1700000004384558317,XOM,Sell,7790,108.1,84.21,momentum,acc3,fill_00001688
1689,1700000004385544661,TSLA,Buy,9390,247.31,232.22,market_making,acc2,fill_00001689
1690,1700000004389439934,KO,Buy,7990,59.63,47.64,vol_arb,acc1,fill_00001690
1691,1700000004392116467,ABBV,Buy,1510,155.69,23.51,vol_arb,acc1,fill_00001691
1692,1700000004393140884,JPM,Buy,9160,177.25,162.36,vol_arb,acc3,fill_00001692
1693,1700000004397694273,HD,Sell,2720,351.34,95.56,stat_arb,acc3,fill_00001693
1694,1700000004398499476,MA,Sell,2180,425.8,92.82,macro,acc2,fill_00001694
1695,1700000004399045389,HD,Sell,3790,356.71,135.19,stat_arb,acc1,fill_00001695
1696,1700000004402354220,PG,Buy,3020,155.72,47.03,market_making,acc3,fill_00001696
1697,1700000004406594973,XOM,Sell,1120,106.22,11.9,stat_arb,acc3,fill_00001697
1698,1700000004408783268,AMZN,Buy,1180,180.92,21.35,market_making,acc1,fill_00001698
1699,1700000004409435635,PFE,Buy,2830,28.05,7.94,momentum,acc3,fill_00001699
1700,1700000004412929325,JNJ,Sell,1040,156.09,16.23,market_making,acc2,fill_00001700
1701,1700000004414754906,NVDA,Buy,3560,466.48,166.07,market_making,acc3,fill_00001701
1702,1700000004417270645,AAPL,Buy,1900,169.57,32.22,vol_arb,acc3,fill_00001702
1703,1700000004419931889,JPM,Buy,3230,179.89,58.1,stat_arb,acc1,fill_00001703
1704,1700000004421603447,UNH,Sell,1460,534.97,78.11,vol_arb,acc2,fill_00001704
1705,1700000004421878155,NVDA,Sell,9030,446.87,403.52,stat_arb,acc1,fill_00001705
1706,1700000004422059808,KO,Sell,9930,59.95,59.53,momentum,acc2,fill_00001706
1707,1700000004423077404,GOOG,Buy,5810,140.02,81.35,market_making,acc1,fill_00001707
1708,1700000004427583681,XOM,Buy,7740,105.56,81.7,market_making,acc3,fill_00001708
1709,1700000004430499546,HD,Sell,7530,352.48,265.42,market_making,acc3,fill_00001709
1710,1700000004432758266,BAC,Sell,3740,33.73,12.62,market_making,acc3,fill_00001710
1711,1700000004435657870,XOM,Sell,1160,106.01,12.3,market_making,acc3,fill_00001711
1712,1700000004440114148,AAPL,Buy,4210,178.18,75.01,momentum,acc2,fill_00001712
1713,1700000004444390267,AAPL,Buy,5920,170.97,101.21,vol_arb,acc2,fill_00001713
1714,1700000004446220899,MSFT,Buy,9430,390.41,368.16,market_making,acc3,fill_00001714
1715,1700000004450891989,HD,Buy,2720,347.2,94.44,market_making,acc2,fill_00001715
1716,1700000004454272154,ABBV,Sell,9680,157.67,152.62,stat_arb,acc3,fill_00001716
1717,1700000004458734882,UNH,Buy,4440,519.66,230.73,vol_arb,acc3,fill_00001717
1718,1700000004461745710,WMT,Buy,9930,172.54,171.33,momentum,acc2,fill_00001718
1719,1700000004463105911,XOM,Sell,6390,105.25,67.25,macro,acc3,fill_00001719
1720,1700000004464569955,WMT,Sell,2960,167.53,49.59,vol_arb,acc1,fill_00001720
1721,1700000004466493011,WMT,Buy,550,166.09,9.13,vol_arb,acc2,fill_00001721
1722,1700000004466635711,PG,Sell,6770,155.5,105.27,momentum,acc2,fill_00001722
1723,1700000004469111914,XOM,Buy,9770,104.42,102.02,stat_arb,acc3,fill_00001723
1724,1700000004471482449,TSLA,Buy,4430,248.24,109.97,momentum,acc1,fill_00001724
1725,1700000004475551751,MA,Buy,8320,418.24,347.98,vol_arb,acc2,fill_00001725
1726,1700000004478999758,AMZN,Sell,9430,179.0,168.8,macro,acc2,fill_00001726
1727,1700000004481804915,ABBV,Buy,7000,157.53,110.27,momentum,acc2,fill_00001727
1728,1700000004483043171,PG,Buy,3090,154.12,47.62,vol_arb,acc3,fill_00001728
1729,1700000004484681408,JNJ,Sell,990,157.45,15.59,momentum,acc3,fill_00001729
1730,1700000004488488345,UNH,Sell,4800,512.9,246.19,vol_arb,acc2,fill_00001730
1731,1700000004488820482,PFE,Buy,9810,28.5,27.96,vol_arb,acc1,fill_00001731
1732,1700000004490099799,KO,Sell,8060,60.07,48.42,momentum,acc3,fill_00001732
1733,1700000004494757074,ABBV,Sell,550,158.71,8.73,vol_arb,acc1,fill_00001733
1734,1700000004498237197,AAPL,Sell,8270,175.34,145.01,stat_arb,acc1,fill_00001734
1735,1700000004498795993,V,Buy,3420,263.5,90.12,macro,acc1,fill_00001735
1736,1700000004501333528,ABBV,Sell,7080,154.46,109.36,macro,acc3,fill_00001736
1737,1700000004505718604,GOOG,Buy,5290,140.87,74.52,momentum,acc3,fill_00001737
1738,1700000004509973520,TSLA,Buy,9170,245.6,225.22,market_making,acc3,fill_00001738
1739,1700000004512681461,AAPL,Sell,6390,168.89,107.92,momentum,acc1,fill_00001739
1740,1700000004513344689,AAPL,Buy,6190,178.09,110.24,momentum,acc1,fill_00001740
1741,1700000004514313807,BAC,Buy,8530,34.42,29.36,macro,acc2,fill_00001741
1742,1700000004517691352,GOOG,Buy,3080,133.42,41.09,momentum,acc3,fill_00001742
1743,1700000004519974667,KO,Sell,8800,61.93,54.5,macro,acc1,fill_00001743
1744,1700000004523701512,TSLA,Buy,1900,255.2,48.49,momentum,acc1,fill_00001744
1745,1700000004528092410,PFE,Buy,4880,28.72,14.02,vol_arb,acc2,fill_00001745
1746,1700000004530620484,AMZN,Sell,3770,178.23,67.19,stat_arb,acc2,fill_00001746
1747,1700000004534217665,PG,Buy,290,152.32,4.42,market_making,acc2,fill_00001747
1748,1700000004535325359,ABBV,Sell,120,154.29,1.85,macro,acc2,fill_00001748
1749,1700000004535782980,MA,Buy,4800,418.93,201.09,vol_arb,acc2,fill_00001749
1750,1700000004535959484,NVDA,Sell,5130,456.57,234.22,market_making,acc3,fill_00001750
1751,1700000004540463970,JNJ,Buy,1790,152.11,27.23,momentum,acc2,fill_00001751
1752,1700000004545287995,UNH,Sell,7330,523.6,383.8,market_making,acc2,fill_00001752
1753,1700000004545960182,BAC,Sell,9860,34.7,34.21,vol_arb,acc3,fill_00001753
1754,1700000004547573273,ABBV,Sell,1330,153.67,20.44,macro,acc2,fill_00001754
1755,1700000004551060373,MSFT,Buy,310,370.41,11.48,momentum,acc1,fill_00001755
1756,1700000004551970212,AMZN,Sell,9570,178.63,170.95,momentum,acc3,fill_00001756
1757,1700000004554055100,AMZN,Buy,7460,177.13,132.14,vol_arb,acc2,fill_00001757
1758,1700000004554695073,GOOG,Sell,1180,144.53,17.05,vol_arb,acc2,fill_00001758
1759,1700000004555042196,NVDA,Sell,1110,453.49,50.34,vol_arb,acc2,fill_00001759
1760,1700000004556259698,ABBV,Buy,2010,154.95,31.14,market_making,acc1,fill_00001760
1761,1700000004558047425,NVDA,Sell,8340,459.65,383.35,macro,acc1,fill_00001761
1762,1700000004558868998,ABBV,Buy,6450,156.35,100.85,stat_arb,acc1,fill_00001762
1763,1700000004559012923,MA,Sell,5820,419.06,243.89,macro,acc1,fill_00001763
1764,1700000004561971016,NVDA,Sell,1950,455.79,88.88,vol_arb,acc3,fill_00001764
1765,1700000004565024695,MA,Buy,8210,410.51,337.03,stat_arb,acc2,fill_00001765
1766,1700000004568710923,JNJ,Buy,5830,159.77,93.15,market_making,acc1,fill_00001766
1767,1700000004569800170,BAC,Buy,530,35.58,1.89,macro,acc3,fill_00001767
1768,1700000004572676126,AAPL,Buy,8420,182.37,153.56,market_making,acc2,fill_00001768
1769,1700000004575778452,MSFT,Buy,9920,373.74,370.75,market_making,acc1,fill_00001769
1770,1700000004580361523,ABBV,Buy,8740,150.77,131.77,market_making,acc2,fill_00001770
1771,1700000004580936722,PFE,Buy,5970,27.91,16.66,vol_arb,acc2,fill_00001771
1772,1700000004581288195,GOOG,Sell,4320,139.83,60.41,stat_arb,acc1,fill_00001772
1773,1700000004583101428,PFE,Sell,9470,28.5,26.99,stat_arb,acc1,fill_00001773
1774,1700000004587341668,MSFT,Buy,3550,398.47,141.46,macro,acc3,fill_00001774
1775,1700000004588117735,PFE,Sell,9700,27.84,27.0,momentum,acc2,fill_00001775
1776,1700000004588567883,AMZN,Buy,5090,174.79,88.97,vol_arb,acc2,fill_00001776
1777,1700000004591213140,JPM,Buy,9540,179.75,171.48,stat_arb,acc1,fill_00001777
1778,1700000004592958769,PFE,Sell,6990,27.96,19.54,vol_arb,acc1,fill_00001778
1779,1700000004596306207,JNJ,Buy,4410,154.46,68.12,vol_arb,acc3,fill_00001779
1780,1700000004597561909,AMZN,Sell,1210,188.18,22.77,market_making,acc2,fill_00001780
1781,1700000004599286326,UNH,Sell,9410,502.18,472.55,stat_arb,acc1,fill_00001781
1782,1700000004601332763,MSFT,Buy,2330,369.15,86.01,macro,acc3,fill_00001782
1783,1700000004601816791,AAPL,Buy,8330,178.04,148.31,stat_arb,acc1,fill_00001783
1784,1700000004602392044,TSLA,Sell,1850,249.12,46.09,macro,acc3,fill_00001784
1785,1700000004604540914,WMT,Buy,6210,167.81,104.21,vol_arb,acc2,fill_00001785
1786,1700000004605667481,MSFT,Buy,2570,384.78,98.89,market_making,acc1,fill_00001786
1787,1700000004609488179,WMT,Sell,7990,164.15,131.16,macro,acc2,fill_00001787
1788,1700000004611636725,XOM,Sell,3270,104.2,34.07,stat_arb,acc2,fill_00001788
1789,1700000004615183049,KO,Sell,2870,58.66,16.84,stat_arb,acc1,fill_00001789
1790,1700000004616433391,XOM,Buy,3130,104.93,32.84,market_making,acc3,fill_00001790
1791,1700000004617724248,GOOG,Buy,7160,138.08,98.87,vol_arb,acc3,fill_00001791
1792,1700000004621630687,AMZN,Buy,5110,181.48,92.74,macro,acc2,fill_00001792
1793,1700000004624250732,MSFT,Buy,2860,374.83,107.2,macro,acc2,fill_00001793
1794,1700000004628506091,AAPL,Sell,3940,172.66,68.03,vol_arb,acc1,fill_00001794
1795,1700000004632222293,PFE,Buy,6770,28.14,19.05,market_making,acc1,fill_00001795
1796,1700000004636865136,MA,Buy,9320,406.22,378.6,market_making,acc3,fill_00001796
1797,1700000004638781639,AAPL,Sell,7440,170.33,126.73,macro,acc2,fill_00001797
1798,1700000004642468181,GOOG,Buy,5670,136.59,77.45,market_making,acc3,fill_00001798
1799,1700000004646456322,PG,Sell,1670,158.2,26.42,vol_arb,acc2,fill_00001799
1800,1700000004648554714,TSLA,Buy,2880,253.76,73.08,stat_arb,acc1,fill_00001800
1801,1700000004653208088,WMT,Sell,5850,157.29,92.01,vol_arb,acc1,fill_00001801
1802,1700000004655608830,MA,Sell,6760,419.96,283.89,macro,acc1,fill_00001802
1803,1700000004656751587,WMT,Sell,8570,169.8,145.52,market_making,acc1,fill_00001803
1804,1700000004660574524,HD,Buy,4510,351.92,158.72,market_making,acc2,fill_00001804
1805,1700000004665343693,META,Sell,600,350.11,21.01,macro,acc1,fill_00001805
1806,1700000004667762687,KO,Sell,9770,60.7,59.3,market_making,acc2,fill_00001806
1807,1700000004672014451,TSLA,Buy,6460,251.23,162.29,momentum,acc1,fill_00001807
1808,1700000004672530355,JPM,Buy,6710,185.31,124.34,vol_arb,acc3,fill_00001808
1809,1700000004675292349,GOOG,Buy,630,141.02,8.88,market_making,acc2,fill_00001809
1810,1700000004675527558,MA,Buy,6150,420.39,258.54,macro,acc2,fill_00001810
1811,1700000004676577002,XOM,Buy,2430,106.01,25.76,momentum,acc2,fill_00001811
1812,1700000004681461577,MA,Sell,740,409.22,30.28,momentum,acc1,fill_00001812
1813,1700000004684300797,KO,Sell,3440,58.09,19.98,vol_arb,acc3,fill_00001813
1814,1700000004687544139,BAC,Sell,6370,35.66,22.72,market_making,acc1,fill_00001814
1815,1700000004687858344,AMZN,Buy,8280,180.67,149.59,market_making,acc3,fill_00001815
1816,1700000004692221285,ABBV,Sell,9630,156.28,150.5,stat_arb,acc3,fill_00001816
1817,1700000004693580202,JNJ,Buy,9790,160.7,157.33,stat_arb,acc1,fill_00001817
1818,1700000004698423140,XOM,Sell,5520,104.57,57.72,macro,acc1,fill_00001818
1819,1700000004702485324,XOM,Sell,3250,100.95,32.81,market_making,acc1,fill_00001819
1820,1700000004707410818,WMT,Buy,3370,165.25,55.69,market_making,acc1,fill_00001820
1821,1700000004711334523,UNH,Buy,7100,537.75,381.8,momentum,acc2,fill_00001821
1822,1700000004714873229,MA,Buy,3610,416.89,150.5,market_making,acc3,fill_00001822
1823,1700000004719034611,KO,Buy,4600,59.82,27.52,vol_arb,acc1,fill_00001823
1824,1700000004723910599,TSLA,Buy,7960,256.3,204.01,momentum,acc3,fill_00001824
1825,1700000004726193977,WMT,Sell,3220,162.33,52.27,stat_arb,acc1,fill_00001825
1826,1700000004729720746,PG,Buy,5900,148.6,87.67,momentum,acc1,fill_00001826
